LGA_CODE_2016,sex,Age,income,pop,pop_pct
LGA10130,P,TOT$,_1000_1249,1756,3.640057213
LGA10250,P,TOT$,_1000_1249,2663,3.81956397
LGA10300,P,TOT$,_1000_1249,150,4.157427938
LGA10470,P,TOT$,_1000_1249,2645,3.984753985
LGA10550,P,TOT$,_1000_1249,2072,3.701255783
LGA10600,P,TOT$,_1000_1249,701,3.348939423
LGA10650,P,TOT$,_1000_1249,477,3.398162
LGA10750,P,TOT$,_1000_1249,25290,4.857763009
LGA10800,P,TOT$,_1000_1249,338,3.570673991
LGA10850,P,TOT$,_1000_1249,475,4.126846221
LGA10900,P,TOT$,_1000_1249,5126,4.079586152
LGA10950,P,TOT$,_1000_1249,177,4.126836092
LGA11100,P,TOT$,_1000_1249,3512,4.533309238
LGA11150,P,TOT$,_1000_1249,157,3.891918691
LGA11200,P,TOT$,_1000_1249,65,2.566127122
LGA11250,P,TOT$,_1000_1249,975,3.302957417
LGA11300,P,TOT$,_1000_1249,2521,3.937770419
LGA11350,P,TOT$,_1000_1249,1874,3.567621078
LGA11400,P,TOT$,_1000_1249,823,3.920541159
LGA11450,P,TOT$,_1000_1249,6224,5.229065674
LGA11500,P,TOT$,_1000_1249,11667,4.736810053
LGA11520,P,TOT$,_1000_1249,6244,4.234540942
LGA11570,P,TOT$,_1000_1249,21325,3.873631514
LGA11600,P,TOT$,_1000_1249,214,4.890310786
LGA11650,P,TOT$,_1000_1249,21490,4.019632416
LGA11700,P,TOT$,_1000_1249,80,2.689979825
LGA11720,P,TOT$,_1000_1249,3129,3.540553997
LGA11730,P,TOT$,_1000_1249,2471,2.916322436
LGA11750,P,TOT$,_1000_1249,236,3.25113652
LGA11800,P,TOT$,_1000_1249,4313,3.618804695
LGA12000,P,TOT$,_1000_1249,287,4.17211804
LGA12150,P,TOT$,_1000_1249,189,3.027390678
LGA12350,P,TOT$,_1000_1249,663,3.218446602
LGA12380,P,TOT$,_1000_1249,13570,3.951487268
LGA12700,P,TOT$,_1000_1249,558,3.808093906
LGA12730,P,TOT$,_1000_1249,582,3.998076527
LGA12750,P,TOT$,_1000_1249,2136,3.346808311
LGA12850,P,TOT$,_1000_1249,11282,3.506329232
LGA12870,P,TOT$,_1000_1249,818,4.014526894
LGA12900,P,TOT$,_1000_1249,577,3.77865095
LGA12930,P,TOT$,_1000_1249,10484,4.289004619
LGA12950,P,TOT$,_1000_1249,215,3.127727669
LGA13010,P,TOT$,_1000_1249,424,2.894395522
LGA13310,P,TOT$,_1000_1249,1995,4.115608367
LGA13340,P,TOT$,_1000_1249,668,4.115074232
LGA13450,P,TOT$,_1000_1249,1697,4.184956843
LGA13510,P,TOT$,_1000_1249,646,3.539919996
LGA13550,P,TOT$,_1000_1249,686,3.541924824
LGA13660,P,TOT$,_1000_1249,292,3.406837009
LGA13800,P,TOT$,_1000_1249,5038,4.871398182
LGA13850,P,TOT$,_1000_1249,194,3.983572895
LGA13910,P,TOT$,_1000_1249,1026,3.445149592
LGA14000,P,TOT$,_1000_1249,9215,4.013659072
LGA14100,P,TOT$,_1000_1249,735,3.23859881
LGA14170,P,TOT$,_1000_1249,13316,4.319730098
LGA14200,P,TOT$,_1000_1249,900,3.423745578
LGA14300,P,TOT$,_1000_1249,324,3.129527673
LGA14350,P,TOT$,_1000_1249,1418,2.964666527
LGA14400,P,TOT$,_1000_1249,1456,4.078202902
LGA14500,P,TOT$,_1000_1249,6525,3.463412563
LGA14550,P,TOT$,_1000_1249,431,2.881593903
LGA14600,P,TOT$,_1000_1249,354,3.657780533
LGA14650,P,TOT$,_1000_1249,13546,4.200114723
LGA14700,P,TOT$,_1000_1249,2457,4.18212766
LGA14750,P,TOT$,_1000_1249,740,4.173010771
LGA14850,P,TOT$,_1000_1249,2626,3.705846658
LGA14870,P,TOT$,_1000_1249,1133,3.237975479
LGA14900,P,TOT$,_1000_1249,13811,4.369670796
LGA14920,P,TOT$,_1000_1249,432,3.462370762
LGA14950,P,TOT$,_1000_1249,196,3.950020153
LGA15050,P,TOT$,_1000_1249,4996,4.135419253
LGA15240,P,TOT$,_1000_1249,4484,2.935419463
LGA15270,P,TOT$,_1000_1249,1207,3.148312379
LGA15300,P,TOT$,_1000_1249,859,4.181065953
LGA15350,P,TOT$,_1000_1249,1600,3.409768988
LGA15520,P,TOT$,_1000_1249,753,3.887454827
LGA15560,P,TOT$,_1000_1249,308,5.043392828
LGA15650,P,TOT$,_1000_1249,813,3.261261984
LGA15700,P,TOT$,_1000_1249,917,2.858300605
LGA15750,P,TOT$,_1000_1249,814,3.954527789
LGA15800,P,TOT$,_1000_1249,359,3.824030677
LGA15850,P,TOT$,_1000_1249,387,3.821467364
LGA15900,P,TOT$,_1000_1249,10854,4.200155561
LGA15950,P,TOT$,_1000_1249,4935,4.173855678
LGA15990,P,TOT$,_1000_1249,17628,4.341412116
LGA16100,P,TOT$,_1000_1249,347,3.958927553
LGA16150,P,TOT$,_1000_1249,2699,4.243243668
LGA16200,P,TOT$,_1000_1249,809,3.468827716
LGA16260,P,TOT$,_1000_1249,16430,4.451247596
LGA16350,P,TOT$,_1000_1249,16142,5.214919153
LGA16380,P,TOT$,_1000_1249,4583,3.50154716
LGA16400,P,TOT$,_1000_1249,4412,3.867156343
LGA16490,P,TOT$,_1000_1249,4357,4.834128481
LGA16550,P,TOT$,_1000_1249,9651,4.031412519
LGA16610,P,TOT$,_1000_1249,1234,3.344989293
LGA16650,P,TOT$,_1000_1249,8270,4.495395888
LGA16700,P,TOT$,_1000_1249,8608,4.421796663
LGA16900,P,TOT$,_1000_1249,4347,3.962408619
LGA16950,P,TOT$,_1000_1249,5621,3.372734909
LGA17000,P,TOT$,_1000_1249,1240,3.42116154
LGA17040,P,TOT$,_1000_1249,1420,4.23627685
LGA17080,P,TOT$,_1000_1249,926,3.926224295
LGA17100,P,TOT$,_1000_1249,3024,4.435058078
LGA17150,P,TOT$,_1000_1249,16372,4.629736983
LGA17200,P,TOT$,_1000_1249,15209,3.913209042
LGA17310,P,TOT$,_1000_1249,4103,4.314451256
LGA17350,P,TOT$,_1000_1249,354,3.585899514
LGA17400,P,TOT$,_1000_1249,291,2.604259889
LGA17420,P,TOT$,_1000_1249,10486,4.240914349
LGA17550,P,TOT$,_1000_1249,5594,3.677891885
LGA17620,P,TOT$,_1000_1249,819,3.65625
LGA17640,P,TOT$,_1000_1249,498,3.925896728
LGA17650,P,TOT$,_1000_1249,364,3.721881391
LGA17750,P,TOT$,_1000_1249,4624,4.653081761
LGA17850,P,TOT$,_1000_1249,198,3.877790834
LGA17900,P,TOT$,_1000_1249,287,2.939369111
LGA17950,P,TOT$,_1000_1249,189,4.408677397
LGA18020,P,TOT$,_1000_1249,441,2.866242038
LGA18050,P,TOT$,_1000_1249,4595,4.094489592
LGA18100,P,TOT$,_1000_1249,216,3.550295858
LGA18200,P,TOT$,_1000_1249,389,3.52706501
LGA18230,P,TOT$,_1000_1249,3347,4.214409832
LGA18250,P,TOT$,_1000_1249,4394,3.667932718
LGA18350,P,TOT$,_1000_1249,3189,4.038702651
LGA18400,P,TOT$,_1000_1249,3542,4.680851064
LGA18450,P,TOT$,_1000_1249,12784,3.825769478
LGA18500,P,TOT$,_1000_1249,3349,3.658869673
LGA18710,P,TOT$,_1000_1249,1109,4.350043147
LGA19399,P,TOT$,_1000_1249,92,5.29039678
LGA19499,P,TOT$,_1000_1249,533,2.307659003
LGA19799,P,TOT$,_1000_1249,10,1.312335958
LGA20110,P,TOT$,_1000_1249,773,3.722789443
LGA20260,P,TOT$,_1000_1249,636,3.246554364
LGA20570,P,TOT$,_1000_1249,6716,4.083990587
LGA20660,P,TOT$,_1000_1249,8572,4.292417164
LGA20740,P,TOT$,_1000_1249,1816,3.306387008
LGA20830,P,TOT$,_1000_1249,3043,3.882516555
LGA20910,P,TOT$,_1000_1249,5652,3.592175007
LGA21010,P,TOT$,_1000_1249,836,3.576164606
LGA21110,P,TOT$,_1000_1249,10467,3.780706729
LGA21180,P,TOT$,_1000_1249,12443,3.926103556
LGA21270,P,TOT$,_1000_1249,348,3.345510479
LGA21370,P,TOT$,_1000_1249,2446,4.019456404
LGA21450,P,TOT$,_1000_1249,7179,4.957393622
LGA21610,P,TOT$,_1000_1249,22371,4.83268886
LGA21670,P,TOT$,_1000_1249,573,2.609883853
LGA21750,P,TOT$,_1000_1249,1450,4.198152813
LGA21830,P,TOT$,_1000_1249,1006,3.833403193
LGA21890,P,TOT$,_1000_1249,10277,4.168187607
LGA22110,P,TOT$,_1000_1249,2630,3.47084752
LGA22170,P,TOT$,_1000_1249,10293,4.716669874
LGA22250,P,TOT$,_1000_1249,606,3.414661633
LGA22310,P,TOT$,_1000_1249,9538,4.143173624
LGA22410,P,TOT$,_1000_1249,1170,3.571973744
LGA22490,P,TOT$,_1000_1249,1513,4.51170419
LGA22620,P,TOT$,_1000_1249,7167,4.013642015
LGA22670,P,TOT$,_1000_1249,9385,3.766111816
LGA22750,P,TOT$,_1000_1249,15539,4.064098675
LGA22830,P,TOT$,_1000_1249,4257,4.1623889
LGA22910,P,TOT$,_1000_1249,868,3.355886333
LGA22980,P,TOT$,_1000_1249,326,3.353909465
LGA23110,P,TOT$,_1000_1249,6190,4.273238756
LGA23190,P,TOT$,_1000_1249,1341,4.214595512
LGA23270,P,TOT$,_1000_1249,12929,4.212443471
LGA23350,P,TOT$,_1000_1249,1192,4.549097432
LGA23430,P,TOT$,_1000_1249,10965,4.400362784
LGA23670,P,TOT$,_1000_1249,11920,4.690974204
LGA23810,P,TOT$,_1000_1249,4021,3.351084665
LGA23940,P,TOT$,_1000_1249,394,3.115363327
LGA24130,P,TOT$,_1000_1249,2996,4.085918854
LGA24210,P,TOT$,_1000_1249,7418,3.802873943
LGA24250,P,TOT$,_1000_1249,577,4.093650231
LGA24330,P,TOT$,_1000_1249,5952,4.30723807
LGA24410,P,TOT$,_1000_1249,8349,4.65057986
LGA24600,P,TOT$,_1000_1249,9133,3.589211537
LGA24650,P,TOT$,_1000_1249,9850,4.823702253
LGA24780,P,TOT$,_1000_1249,3271,3.747322114
LGA24850,P,TOT$,_1000_1249,2864,4.414643545
LGA24900,P,TOT$,_1000_1249,1769,3.687952134
LGA24970,P,TOT$,_1000_1249,11898,3.869998244
LGA25060,P,TOT$,_1000_1249,8123,4.182133645
LGA25150,P,TOT$,_1000_1249,2153,4.242698932
LGA25250,P,TOT$,_1000_1249,11954,4.379989961
LGA25340,P,TOT$,_1000_1249,10168,3.966916355
LGA25430,P,TOT$,_1000_1249,1111,3.484069242
LGA25490,P,TOT$,_1000_1249,1175,4.472782642
LGA25620,P,TOT$,_1000_1249,923,3.998094083
LGA25710,P,TOT$,_1000_1249,4232,4.300375978
LGA25810,P,TOT$,_1000_1249,678,3.482638175
LGA25900,P,TOT$,_1000_1249,8091,4.541831327
LGA25990,P,TOT$,_1000_1249,392,3.208906352
LGA26080,P,TOT$,_1000_1249,195,3.872120731
LGA26170,P,TOT$,_1000_1249,1730,3.667740841
LGA26260,P,TOT$,_1000_1249,1049,3.976648091
LGA26350,P,TOT$,_1000_1249,7943,4.365964932
LGA26430,P,TOT$,_1000_1249,612,3.490759754
LGA26490,P,TOT$,_1000_1249,2022,4.330691797
LGA26610,P,TOT$,_1000_1249,1305,3.920096125
LGA26670,P,TOT$,_1000_1249,365,3.636544784
LGA26700,P,TOT$,_1000_1249,1864,4.015683571
LGA26730,P,TOT$,_1000_1249,2345,4.256516373
LGA26810,P,TOT$,_1000_1249,2594,3.668038292
LGA26890,P,TOT$,_1000_1249,276,4.26980198
LGA26980,P,TOT$,_1000_1249,10499,3.89317591
LGA27070,P,TOT$,_1000_1249,14150,4.555317327
LGA27170,P,TOT$,_1000_1249,2950,4.722039921
LGA27260,P,TOT$,_1000_1249,16040,4.910995854
LGA27350,P,TOT$,_1000_1249,7140,4.637658567
LGA27450,P,TOT$,_1000_1249,11248,4.644901263
LGA27630,P,TOT$,_1000_1249,405,3.603202847
LGA29399,P,TOT$,_1000_1249,57,3.81270903
LGA29499,P,TOT$,_1000_1249,329,2.412377181
LGA29799,P,TOT$,_1000_1249,0,0
LGA30250,P,TOT$,_1000_1249,23,1.277777778
LGA30300,P,TOT$,_1000_1249,314,4.569266589
LGA30370,P,TOT$,_1000_1249,887,3.974904773
LGA30410,P,TOT$,_1000_1249,192,4.216073781
LGA30450,P,TOT$,_1000_1249,33,7.066381156
LGA30760,P,TOT$,_1000_1249,150,4.752851711
LGA30900,P,TOT$,_1000_1249,34,4.815864023
LGA31000,P,TOT$,_1000_1249,82474,4.425121582
LGA31750,P,TOT$,_1000_1249,28,4.903677758
LGA31820,P,TOT$,_1000_1249,5172,3.380922498
LGA31900,P,TOT$,_1000_1249,1154,4.109540259
LGA31950,P,TOT$,_1000_1249,25,4.578754579
LGA32080,P,TOT$,_1000_1249,11231,4.499671469
LGA32250,P,TOT$,_1000_1249,151,4.880413704
LGA32260,P,TOT$,_1000_1249,1736,3.699205182
LGA32270,P,TOT$,_1000_1249,1633,3.873982872
LGA32310,P,TOT$,_1000_1249,606,3.246370601
LGA32330,P,TOT$,_1000_1249,15,0.926497838
LGA32450,P,TOT$,_1000_1249,186,3.846153846
LGA32500,P,TOT$,_1000_1249,259,3.76125472
LGA32600,P,TOT$,_1000_1249,17,3.761061947
LGA32750,P,TOT$,_1000_1249,26,5.450733753
LGA32770,P,TOT$,_1000_1249,22,1.281304601
LGA32810,P,TOT$,_1000_1249,873,4.462049578
LGA33100,P,TOT$,_1000_1249,39,2.979373568
LGA33200,P,TOT$,_1000_1249,112,4.423380727
LGA33220,P,TOT$,_1000_1249,5096,3.016901992
LGA33360,P,TOT$,_1000_1249,3158,3.310515447
LGA33430,P,TOT$,_1000_1249,40088,4.406557954
LGA33610,P,TOT$,_1000_1249,804,4.811778084
LGA33620,P,TOT$,_1000_1249,2436,3.006702132
LGA33800,P,TOT$,_1000_1249,646,3.518710169
LGA33830,P,TOT$,_1000_1249,25,1.893939394
LGA33960,P,TOT$,_1000_1249,14486,4.89999425
LGA33980,P,TOT$,_1000_1249,994,3.178155774
LGA34420,P,TOT$,_1000_1249,24,1.734104046
LGA34530,P,TOT$,_1000_1249,2103,3.574828313
LGA34570,P,TOT$,_1000_1249,12,1.215805471
LGA34580,P,TOT$,_1000_1249,2325,3.743057233
LGA34590,P,TOT$,_1000_1249,22106,4.706388306
LGA34710,P,TOT$,_1000_1249,287,4.83490566
LGA34770,P,TOT$,_1000_1249,7168,3.929566037
LGA34800,P,TOT$,_1000_1249,58,4.338070307
LGA34830,P,TOT$,_1000_1249,6,1.348314607
LGA34860,P,TOT$,_1000_1249,945,4.767430128
LGA34880,P,TOT$,_1000_1249,1182,3.342854719
LGA35010,P,TOT$,_1000_1249,30018,4.464592471
LGA35250,P,TOT$,_1000_1249,27,1.695979899
LGA35300,P,TOT$,_1000_1249,1077,3.793188462
LGA35600,P,TOT$,_1000_1249,322,4.733205939
LGA35670,P,TOT$,_1000_1249,18,1.341281669
LGA35740,P,TOT$,_1000_1249,3320,3.797367006
LGA35760,P,TOT$,_1000_1249,559,3.238889855
LGA35780,P,TOT$,_1000_1249,81,2.292020374
LGA35790,P,TOT$,_1000_1249,50,1.49970006
LGA35800,P,TOT$,_1000_1249,97,3.67563471
LGA36070,P,TOT$,_1000_1249,10,0.905797101
LGA36150,P,TOT$,_1000_1249,68,5.295950156
LGA36250,P,TOT$,_1000_1249,10915,4.57046429
LGA36300,P,TOT$,_1000_1249,62,4.813664596
LGA36370,P,TOT$,_1000_1249,5221,4.133939317
LGA36510,P,TOT$,_1000_1249,2509,3.861188058
LGA36580,P,TOT$,_1000_1249,1494,3.818627952
LGA36630,P,TOT$,_1000_1249,1569,3.010707296
LGA36660,P,TOT$,_1000_1249,1958,3.434726169
LGA36720,P,TOT$,_1000_1249,19565,4.059322333
LGA36820,P,TOT$,_1000_1249,1323,3.255813953
LGA36910,P,TOT$,_1000_1249,11025,4.300341297
LGA36950,P,TOT$,_1000_1249,182,3.454165876
LGA36960,P,TOT$,_1000_1249,104,1.760027077
LGA37010,P,TOT$,_1000_1249,13772,4.62000369
LGA37300,P,TOT$,_1000_1249,231,4.040580724
LGA37310,P,TOT$,_1000_1249,2135,4.097259538
LGA37340,P,TOT$,_1000_1249,2358,4.262395835
LGA37400,P,TOT$,_1000_1249,89,4.664570231
LGA37550,P,TOT$,_1000_1249,12,0.941176471
LGA37570,P,TOT$,_1000_1249,8,1.851851852
LGA37600,P,TOT$,_1000_1249,37,1.098901099
LGA39499,P,TOT$,_1000_1249,535,2.288084852
LGA39799,P,TOT$,_1000_1249,6,2.068965517
LGA40070,P,TOT$,_1000_1249,1317,3.158576362
LGA40120,P,TOT$,_1000_1249,2710,4.28770331
LGA40220,P,TOT$,_1000_1249,1511,3.460278929
LGA40250,P,TOT$,_1000_1249,38,1.098901099
LGA40310,P,TOT$,_1000_1249,1786,4.656498501
LGA40430,P,TOT$,_1000_1249,123,2.804377565
LGA40520,P,TOT$,_1000_1249,657,3.795713213
LGA40700,P,TOT$,_1000_1249,2851,3.914703136
LGA40910,P,TOT$,_1000_1249,3618,4.310170239
LGA41010,P,TOT$,_1000_1249,272,5.037969994
LGA41060,P,TOT$,_1000_1249,8128,4.304195638
LGA41140,P,TOT$,_1000_1249,629,4.256326973
LGA41190,P,TOT$,_1000_1249,134,4.763597583
LGA41330,P,TOT$,_1000_1249,96,3.230148048
LGA41560,P,TOT$,_1000_1249,739,3.092567794
LGA41750,P,TOT$,_1000_1249,81,4.804270463
LGA41830,P,TOT$,_1000_1249,97,3.486700216
LGA41960,P,TOT$,_1000_1249,60,2.789400279
LGA42030,P,TOT$,_1000_1249,1666,4.395198523
LGA42110,P,TOT$,_1000_1249,230,3.354236547
LGA42250,P,TOT$,_1000_1249,598,4.485448545
LGA42600,P,TOT$,_1000_1249,2736,4.469784843
LGA42750,P,TOT$,_1000_1249,291,3.702761166
LGA43080,P,TOT$,_1000_1249,59,3.333333333
LGA43220,P,TOT$,_1000_1249,80,4.95049505
LGA43360,P,TOT$,_1000_1249,133,3.372210953
LGA43650,P,TOT$,_1000_1249,1148,4.972495344
LGA43710,P,TOT$,_1000_1249,416,4.71281296
LGA43790,P,TOT$,_1000_1249,766,4.046273308
LGA43920,P,TOT$,_1000_1249,653,4.595032017
LGA44000,P,TOT$,_1000_1249,0,0
LGA44060,P,TOT$,_1000_1249,6981,4.702276708
LGA44210,P,TOT$,_1000_1249,484,3.223657919
LGA44340,P,TOT$,_1000_1249,4444,4.161789082
LGA44550,P,TOT$,_1000_1249,2555,4.792362231
LGA44620,P,TOT$,_1000_1249,1873,4.444180804
LGA44830,P,TOT$,_1000_1249,155,3.160685155
LGA45040,P,TOT$,_1000_1249,1252,3.630458737
LGA45090,P,TOT$,_1000_1249,659,4.932265549
LGA45120,P,TOT$,_1000_1249,280,3.757380569
LGA45290,P,TOT$,_1000_1249,2472,4.07873678
LGA45340,P,TOT$,_1000_1249,12497,4.608786086
LGA45400,P,TOT$,_1000_1249,63,4.256756757
LGA45540,P,TOT$,_1000_1249,54,1.867219917
LGA45680,P,TOT$,_1000_1249,5507,4.001104354
LGA45890,P,TOT$,_1000_1249,8281,4.104096663
LGA46090,P,TOT$,_1000_1249,816,3.642044187
LGA46300,P,TOT$,_1000_1249,931,4.105662374
LGA46450,P,TOT$,_1000_1249,866,3.037211097
LGA46510,P,TOT$,_1000_1249,1584,4.645025073
LGA46670,P,TOT$,_1000_1249,590,3.756765361
LGA46860,P,TOT$,_1000_1249,122,5.121746432
LGA46970,P,TOT$,_1000_1249,158,2.762237762
LGA47140,P,TOT$,_1000_1249,9656,4.357656361
LGA47290,P,TOT$,_1000_1249,147,4.377605718
LGA47490,P,TOT$,_1000_1249,126,3.796324194
LGA47630,P,TOT$,_1000_1249,485,4.510369199
LGA47700,P,TOT$,_1000_1249,8019,4.97700486
LGA47800,P,TOT$,_1000_1249,306,3.468994445
LGA47910,P,TOT$,_1000_1249,179,4.120626151
LGA47980,P,TOT$,_1000_1249,2539,4.000567233
LGA48050,P,TOT$,_1000_1249,786,3.082232069
LGA48130,P,TOT$,_1000_1249,437,3.994150443
LGA48260,P,TOT$,_1000_1249,461,3.582530308
LGA48340,P,TOT$,_1000_1249,691,3.615718696
LGA48410,P,TOT$,_1000_1249,4317,4.365015167
LGA48540,P,TOT$,_1000_1249,1084,3.073782113
LGA48640,P,TOT$,_1000_1249,94,4.830421377
LGA48750,P,TOT$,_1000_1249,315,3.548496114
LGA48830,P,TOT$,_1000_1249,635,3.331759274
LGA49399,P,TOT$,_1000_1249,222,3.660949868
LGA49499,P,TOT$,_1000_1249,122,2.306238185
LGA49799,P,TOT$,_1000_1249,0,0
LGA50080,P,TOT$,_1000_1249,2365,3.967188915
LGA50210,P,TOT$,_1000_1249,5895,4.764329357
LGA50250,P,TOT$,_1000_1249,442,1.955146636
LGA50280,P,TOT$,_1000_1249,1023,4.585593258
LGA50350,P,TOT$,_1000_1249,1035,4.176586901
LGA50420,P,TOT$,_1000_1249,4721,4.333140586
LGA50490,P,TOT$,_1000_1249,2938,4.41233893
LGA50560,P,TOT$,_1000_1249,114,3.863097255
LGA50630,P,TOT$,_1000_1249,56,1.942421089
LGA50770,P,TOT$,_1000_1249,125,4.543802254
LGA50840,P,TOT$,_1000_1249,234,3.048065651
LGA50910,P,TOT$,_1000_1249,56,3.461063041
LGA50980,P,TOT$,_1000_1249,1185,4.804768276
LGA51080,P,TOT$,_1000_1249,58,3.327596099
LGA51120,P,TOT$,_1000_1249,48,3.25203252
LGA51190,P,TOT$,_1000_1249,1965,3.724200671
LGA51260,P,TOT$,_1000_1249,2376,4.066752246
LGA51310,P,TOT$,_1000_1249,1472,3.481551561
LGA51330,P,TOT$,_1000_1249,6136,4.127428295
LGA51400,P,TOT$,_1000_1249,1034,3.987044035
LGA51470,P,TOT$,_1000_1249,38,4.194260486
LGA51540,P,TOT$,_1000_1249,331,3.758800818
LGA51610,P,TOT$,_1000_1249,91,4.164759725
LGA51680,P,TOT$,_1000_1249,367,4.161469554
LGA51750,P,TOT$,_1000_1249,538,3.180420903
LGA51820,P,TOT$,_1000_1249,7444,4.453111914
LGA51890,P,TOT$,_1000_1249,362,2.539281706
LGA51960,P,TOT$,_1000_1249,136,2.450009007
LGA52030,P,TOT$,_1000_1249,75,4.189944134
LGA52100,P,TOT$,_1000_1249,88,4.83250961
LGA52170,P,TOT$,_1000_1249,387,3.094762095
LGA52240,P,TOT$,_1000_1249,71,4.036384309
LGA52310,P,TOT$,_1000_1249,69,4.852320675
LGA52380,P,TOT$,_1000_1249,12,3.647416413
LGA52450,P,TOT$,_1000_1249,101,4.307036247
LGA52520,P,TOT$,_1000_1249,124,5.479452055
LGA52590,P,TOT$,_1000_1249,228,4.198895028
LGA52660,P,TOT$,_1000_1249,860,3.908735569
LGA52730,P,TOT$,_1000_1249,303,3.13502328
LGA52800,P,TOT$,_1000_1249,392,3.415229134
LGA52870,P,TOT$,_1000_1249,311,3.225137405
LGA52940,P,TOT$,_1000_1249,54,5.070422535
LGA53010,P,TOT$,_1000_1249,46,4.231830727
LGA53080,P,TOT$,_1000_1249,36,2.737642586
LGA53150,P,TOT$,_1000_1249,406,3.364826786
LGA53220,P,TOT$,_1000_1249,444,2.471885091
LGA53290,P,TOT$,_1000_1249,895,3.959826564
LGA53360,P,TOT$,_1000_1249,206,4.758604759
LGA53430,P,TOT$,_1000_1249,1862,3.756152667
LGA53570,P,TOT$,_1000_1249,330,3.807106599
LGA53640,P,TOT$,_1000_1249,100,5.130836326
LGA53710,P,TOT$,_1000_1249,79,4.814137721
LGA53780,P,TOT$,_1000_1249,8705,4.659315956
LGA53800,P,TOT$,_1000_1249,2384,3.896443515
LGA53920,P,TOT$,_1000_1249,107,2.229166667
LGA53990,P,TOT$,_1000_1249,1567,3.791985287
LGA54060,P,TOT$,_1000_1249,193,3.25683429
LGA54130,P,TOT$,_1000_1249,106,6.057142857
LGA54170,P,TOT$,_1000_1249,10563,4.227652038
LGA54200,P,TOT$,_1000_1249,4297,4.642895732
LGA54280,P,TOT$,_1000_1249,1715,3.702424386
LGA54310,P,TOT$,_1000_1249,1070,3.309926687
LGA54340,P,TOT$,_1000_1249,232,3.493449782
LGA54410,P,TOT$,_1000_1249,59,2.929493545
LGA54480,P,TOT$,_1000_1249,45,5.23255814
LGA54550,P,TOT$,_1000_1249,143,4.578930516
LGA54620,P,TOT$,_1000_1249,77,5.445544554
LGA54690,P,TOT$,_1000_1249,26,3.945371775
LGA54760,P,TOT$,_1000_1249,61,4.907481899
LGA54830,P,TOT$,_1000_1249,2879,4.761117267
LGA54900,P,TOT$,_1000_1249,116,5.888324873
LGA54970,P,TOT$,_1000_1249,34,1.674876847
LGA55040,P,TOT$,_1000_1249,51,2.160101652
LGA55110,P,TOT$,_1000_1249,4440,3.350311262
LGA55180,P,TOT$,_1000_1249,595,3.953488372
LGA55250,P,TOT$,_1000_1249,41,2.321630804
LGA55320,P,TOT$,_1000_1249,5971,3.673218295
LGA55390,P,TOT$,_1000_1249,24,2.820211516
LGA55460,P,TOT$,_1000_1249,219,4.058561898
LGA55530,P,TOT$,_1000_1249,38,5.170068027
LGA55600,P,TOT$,_1000_1249,178,4.664570231
LGA55670,P,TOT$,_1000_1249,45,3.836317136
LGA55740,P,TOT$,_1000_1249,522,3.599255326
LGA55810,P,TOT$,_1000_1249,18,2.292993631
LGA55880,P,TOT$,_1000_1249,40,4.784688995
LGA55950,P,TOT$,_1000_1249,40,4.587155963
LGA56090,P,TOT$,_1000_1249,2422,3.842553664
LGA56160,P,TOT$,_1000_1249,4,1.53256705
LGA56230,P,TOT$,_1000_1249,815,3.005716393
LGA56300,P,TOT$,_1000_1249,77,3.419182948
LGA56370,P,TOT$,_1000_1249,74,5.505952381
LGA56460,P,TOT$,_1000_1249,314,3.845211854
LGA56580,P,TOT$,_1000_1249,1049,3.097959304
LGA56620,P,TOT$,_1000_1249,31,1.288981289
LGA56730,P,TOT$,_1000_1249,633,3.509647372
LGA56790,P,TOT$,_1000_1249,204,3.630539242
LGA56860,P,TOT$,_1000_1249,20,4.819277108
LGA56930,P,TOT$,_1000_1249,69,2.602791399
LGA57000,P,TOT$,_1000_1249,41,3.838951311
LGA57080,P,TOT$,_1000_1249,1453,3.517393304
LGA57140,P,TOT$,_1000_1249,60,3.152916448
LGA57210,P,TOT$,_1000_1249,311,3.708119709
LGA57280,P,TOT$,_1000_1249,729,3.298642534
LGA57350,P,TOT$,_1000_1249,50,2.925687537
LGA57420,P,TOT$,_1000_1249,101,3.541374474
LGA57490,P,TOT$,_1000_1249,7809,4.017181954
LGA57630,P,TOT$,_1000_1249,11,6.358381503
LGA57700,P,TOT$,_1000_1249,2003,4.900425698
LGA57770,P,TOT$,_1000_1249,45,2.893890675
LGA57840,P,TOT$,_1000_1249,2792,3.890042216
LGA57910,P,TOT$,_1000_1249,14985,4.28630271
LGA57980,P,TOT$,_1000_1249,1109,3.356639123
LGA58050,P,TOT$,_1000_1249,10075,4.804711717
LGA58190,P,TOT$,_1000_1249,16,2.564102564
LGA58260,P,TOT$,_1000_1249,32,3.583426652
LGA58330,P,TOT$,_1000_1249,258,3.411344704
LGA58400,P,TOT$,_1000_1249,18,3.035413153
LGA58470,P,TOT$,_1000_1249,8,2.03562341
LGA58510,P,TOT$,_1000_1249,2469,4.07998017
LGA58540,P,TOT$,_1000_1249,62,4.166666667
LGA58570,P,TOT$,_1000_1249,2345,4.054217597
LGA58610,P,TOT$,_1000_1249,134,4.41370224
LGA58680,P,TOT$,_1000_1249,15,2.142857143
LGA58760,P,TOT$,_1000_1249,13459,4.641002476
LGA58820,P,TOT$,_1000_1249,175,2.590290112
