pop,LGA_CODE_2016,sex,Ed,pop_pct
5096,LGA32270,P,Y10,25.07380437
2436,LGA32310,P,Y10,27.67238441
237,LGA32330,P,Y10,31.39072848
565,LGA32450,P,Y10,23.78947368
809,LGA32500,P,Y10,23.97037037
68,LGA32600,P,Y10,30.49327354
43,LGA32750,P,Y10,18.06722689
375,LGA32770,P,Y10,46.23921085
1979,LGA32810,P,Y10,20.7507602
212,LGA33100,P,Y10,32.76661515
365,LGA33200,P,Y10,29.15335463
26093,LGA33220,P,Y10,32.0057405
12789,LGA33360,P,Y10,27.98468271
94628,LGA33430,P,Y10,21.60491149
2186,LGA33610,P,Y10,27.0980538
12352,LGA33620,P,Y10,31.65312764
2555,LGA33800,P,Y10,29.00113507
187,LGA33830,P,Y10,29.17316693
34193,LGA33960,P,Y10,24.22166654
3686,LGA33980,P,Y10,24.38153195
242,LGA34420,P,Y10,35.95839525
8007,LGA34530,P,Y10,28.41276037
115,LGA34570,P,Y10,23.90852391
8456,LGA34580,P,Y10,28.36441701
54509,LGA34590,P,Y10,24.31548708
703,LGA34710,P,Y10,24.39278279
24681,LGA34770,P,Y10,28.22137099
202,LGA34800,P,Y10,30.83969466
83,LGA34830,P,Y10,37.05357143
2660,LGA34860,P,Y10,27.76328149
4046,LGA34880,P,Y10,23.70656823
81299,LGA35010,P,Y10,25.23160289
232,LGA35250,P,Y10,30.05181347
3185,LGA35300,P,Y10,23.28216374
896,LGA35600,P,Y10,27.11864407
196,LGA35670,P,Y10,30.67292645
10124,LGA35740,P,Y10,24.05036228
2401,LGA35760,P,Y10,28.74760536
348,LGA35780,P,Y10,20.91346154
510,LGA35790,P,Y10,31.75591532
381,LGA35800,P,Y10,29.21779141
179,LGA36070,P,Y10,32.78388278
187,LGA36150,P,Y10,29.54186414
29923,LGA36250,P,Y10,26.17362782
198,LGA36300,P,Y10,31.42857143
16076,LGA36370,P,Y10,26.61192869
8353,LGA36510,P,Y10,26.76814613
5704,LGA36580,P,Y10,30.26155234
7864,LGA36630,P,Y10,31.2833161
8487,LGA36660,P,Y10,31.08449621
58404,LGA36720,P,Y10,25.19835877
5630,LGA36820,P,Y10,28.75823671
31915,LGA36910,P,Y10,26.03223544
401,LGA36950,P,Y10,16.08503811
509,LGA36960,P,Y10,17.75994417
32678,LGA37010,P,Y10,22.85031012
627,LGA37300,P,Y10,22.73386512
6990,LGA37310,P,Y10,27.97454676
7109,LGA37340,P,Y10,26.45996948
281,LGA37400,P,Y10,30.21505376
228,LGA37550,P,Y10,38.1270903
54,LGA37570,P,Y10,25.35211268
535,LGA37600,P,Y10,33.69017632
2635,LGA39499,P,Y10,22.67446863
34,LGA39799,P,Y10,23.61111111
972,LGA40070,P,Y10,4.729466719
3625,LGA40120,P,Y10,12.11847692
4234,LGA40220,P,Y10,20.11879306
334,LGA40250,P,Y10,20.12048193
3259,LGA40310,P,Y10,17.84091531
440,LGA40430,P,Y10,20.69614299
1617,LGA40520,P,Y10,19.57153232
2560,LGA40700,P,Y10,7.447922728
4443,LGA40910,P,Y10,11.09141744
498,LGA41010,P,Y10,19.22779923
11360,LGA41060,P,Y10,12.52632624
1228,LGA41140,P,Y10,17.31528483
215,LGA41190,P,Y10,16.11694153
246,LGA41330,P,Y10,16.94214876
2641,LGA41560,P,Y10,22.96921204
180,LGA41750,P,Y10,21.97802198
278,LGA41830,P,Y10,20.80838323
246,LGA41960,P,Y10,23.29545455
3411,LGA42030,P,Y10,18.851553
662,LGA42110,P,Y10,20.18292683
1147,LGA42250,P,Y10,18.06868305
3793,LGA42600,P,Y10,12.85196354
728,LGA42750,P,Y10,19.1831357
186,LGA43080,P,Y10,21.85663925
119,LGA43220,P,Y10,15.13994911
424,LGA43360,P,Y10,22.03742204
1996,LGA43650,P,Y10,18.33884601
739,LGA43710,P,Y10,17.53678215
1882,LGA43790,P,Y10,20.90182141
1518,LGA43920,P,Y10,22.35640648
3,LGA44000,P,Y10,5.769230769
9519,LGA44060,P,Y10,13.36262564
1623,LGA44210,P,Y10,22.40784205
4937,LGA44340,P,Y10,9.72290604
3868,LGA44550,P,Y10,15.32670286
3829,LGA44620,P,Y10,19.09725686
462,LGA44830,P,Y10,19.70149254
3354,LGA45040,P,Y10,20.34823758
1183,LGA45090,P,Y10,18.53360489
721,LGA45120,P,Y10,20.1171875
2294,LGA45290,P,Y10,7.89129687
23555,LGA45340,P,Y10,18.22846132
138,LGA45400,P,Y10,18.82673943
327,LGA45540,P,Y10,23.52517986
13170,LGA45680,P,Y10,20.12346056
12504,LGA45890,P,Y10,12.90935371
1986,LGA46090,P,Y10,18.38378228
2123,LGA46300,P,Y10,19.65012958
2764,LGA46450,P,Y10,20.38498414
1418,LGA46510,P,Y10,8.636861981
1548,LGA46670,P,Y10,20.57142857
219,LGA46860,P,Y10,18.96103896
482,LGA46970,P,Y10,17.35061195
17976,LGA47140,P,Y10,16.99922456
327,LGA47290,P,Y10,20.19765287
330,LGA47490,P,Y10,20.56074766
957,LGA47630,P,Y10,18.70236467
12478,LGA47700,P,Y10,16.22880033
917,LGA47800,P,Y10,21.75563464
405,LGA47910,P,Y10,19.23990499
2255,LGA47980,P,Y10,7.405096545
2761,LGA48050,P,Y10,22.37983302
1056,LGA48130,P,Y10,20.29598309
473,LGA48260,P,Y10,7.742674742
1887,LGA48340,P,Y10,20.61619141
5174,LGA48410,P,Y10,10.86541087
3157,LGA48540,P,Y10,18.79949979
178,LGA48640,P,Y10,18.79619852
870,LGA48750,P,Y10,20.21375465
2041,LGA48830,P,Y10,22.12466125
517,LGA49399,P,Y10,17.27363849
449,LGA49499,P,Y10,17.396358
0,LGA49799,P,Y10,0
7763,LGA50080,P,Y10,27.18708412
14240,LGA50210,P,Y10,23.93518674
2406,LGA50250,P,Y10,21.50518413
2274,LGA50280,P,Y10,21.14758672
2399,LGA50350,P,Y10,20.06188326
8456,LGA50420,P,Y10,16.01575817
5253,LGA50490,P,Y10,16.19047619
421,LGA50560,P,Y10,29.23611111
429,LGA50630,P,Y10,30.49040512
387,LGA50770,P,Y10,28.79464286
1104,LGA50840,P,Y10,29.74137931
211,LGA50910,P,Y10,27.01664533
2407,LGA50980,P,Y10,20.18448637
209,LGA51080,P,Y10,24.5017585
205,LGA51120,P,Y10,28.04377565
7315,LGA51190,P,Y10,28.73585795
7268,LGA51260,P,Y10,25.9877713
1867,LGA51310,P,Y10,9.303832162
9948,LGA51330,P,Y10,14.02746834
3315,LGA51400,P,Y10,27.37859267
138,LGA51470,P,Y10,31.36363636
1067,LGA51540,P,Y10,24.72769409
289,LGA51610,P,Y10,27.65550239
1225,LGA51680,P,Y10,29.24325615
673,LGA51750,P,Y10,8.507141954
15728,LGA51820,P,Y10,19.62908419
2212,LGA51890,P,Y10,32.35337136
827,LGA51960,P,Y10,31.00862392
342,LGA52030,P,Y10,39.08571429
236,LGA52100,P,Y10,26.48709315
404,LGA52170,P,Y10,6.770571476
249,LGA52240,P,Y10,28.45714286
196,LGA52310,P,Y10,28.04005722
41,LGA52380,P,Y10,25.46583851
282,LGA52450,P,Y10,26.72985782
259,LGA52520,P,Y10,23.31233123
782,LGA52590,P,Y10,29.48717949
3216,LGA52660,P,Y10,30.6402439
1103,LGA52730,P,Y10,24.06195462
1329,LGA52800,P,Y10,23.87282199
1427,LGA52870,P,Y10,30.75431034
160,LGA52940,P,Y10,30.88803089
110,LGA53010,P,Y10,20.0729927
188,LGA53080,P,Y10,29.10216718
642,LGA53150,P,Y10,11.12844514
1876,LGA53220,P,Y10,21.27707837
2764,LGA53290,P,Y10,25.71880525
535,LGA53360,P,Y10,25.48832778
3308,LGA53430,P,Y10,13.73925323
1305,LGA53570,P,Y10,31.04186489
259,LGA53640,P,Y10,27.23449001
217,LGA53710,P,Y10,26.59313725
18677,LGA53780,P,Y10,20.95266943
7717,LGA53800,P,Y10,26.42627217
502,LGA53920,P,Y10,21.51735962
5885,LGA53990,P,Y10,29.94453773
915,LGA54060,P,Y10,32.16168717
198,LGA54130,P,Y10,22.68041237
22844,LGA54170,P,Y10,19.20519223
10309,LGA54200,P,Y10,23.40241992
5707,LGA54280,P,Y10,25.6034096
3216,LGA54310,P,Y10,20.65245312
725,LGA54340,P,Y10,22.51552795
289,LGA54410,P,Y10,29.45973496
100,LGA54480,P,Y10,23.86634845
393,LGA54550,P,Y10,25.63600783
184,LGA54620,P,Y10,26.43678161
92,LGA54690,P,Y10,28.66043614
142,LGA54760,P,Y10,23.47107438
6674,LGA54830,P,Y10,22.87731807
249,LGA54900,P,Y10,25.7231405
219,LGA54970,P,Y10,21.96589769
225,LGA55040,P,Y10,19.23076923
18015,LGA55110,P,Y10,28.2203111
2004,LGA55180,P,Y10,27.88755914
214,LGA55250,P,Y10,24.797219
11363,LGA55320,P,Y10,14.64945981
105,LGA55390,P,Y10,25
678,LGA55460,P,Y10,26.22823985
86,LGA55530,P,Y10,24.02234637
462,LGA55600,P,Y10,24.98647918
124,LGA55670,P,Y10,23.22097378
584,LGA55740,P,Y10,8.553016989
90,LGA55810,P,Y10,23.56020942
97,LGA55880,P,Y10,23.83292383
142,LGA55950,P,Y10,32.64367816
7002,LGA56090,P,Y10,23.21541063
25,LGA56160,P,Y10,19.84126984
4133,LGA56230,P,Y10,31.66321918
331,LGA56300,P,Y10,30.00906618
185,LGA56370,P,Y10,27.98789713
984,LGA56460,P,Y10,25.44608223
1181,LGA56580,P,Y10,7.37894408
148,LGA56620,P,Y10,12.42653233
2444,LGA56730,P,Y10,28.09518335
852,LGA56790,P,Y10,31.10624315
66,LGA56860,P,Y10,32.8358209
74,LGA56930,P,Y10,6.330196749
135,LGA57000,P,Y10,26.1627907
1369,LGA57080,P,Y10,6.683917586
285,LGA57140,P,Y10,31.14754098
1111,LGA57210,P,Y10,27.37801873
2251,LGA57280,P,Y10,21.00401232
263,LGA57350,P,Y10,31.49700599
374,LGA57420,P,Y10,26.41242938
23931,LGA57490,P,Y10,25.72091873
29,LGA57630,P,Y10,34.52380952
5420,LGA57700,P,Y10,27.65588325
222,LGA57770,P,Y10,28.98172324
3877,LGA57840,P,Y10,11.22596711
24111,LGA57910,P,Y10,14.2970654
1119,LGA57980,P,Y10,6.971528254
22280,LGA58050,P,Y10,22.27866328
76,LGA58190,P,Y10,25
110,LGA58260,P,Y10,24.77477477
1123,LGA58330,P,Y10,30.54120207
73,LGA58400,P,Y10,25
58,LGA58470,P,Y10,30.05181347
3495,LGA58510,P,Y10,11.814617
198,LGA58540,P,Y10,27.1978022
2561,LGA58570,P,Y10,9.04275979
433,LGA58610,P,Y10,29.25675676
112,LGA58680,P,Y10,31.63841808
28122,LGA58760,P,Y10,20.41376307
1008,LGA58820,P,Y10,30.86344152
182,LGA58890,P,Y10,28.30482115
57,LGA59030,P,Y10,22.17898833
145,LGA59100,P,Y10,25.52816901
168,LGA59170,P,Y10,21.90352021
136,LGA59250,P,Y10,20.70015221
308,LGA59310,P,Y10,29.72972973
82,LGA59320,P,Y10,25.70532915
101,LGA59330,P,Y10,23.11212815
1221,LGA59340,P,Y10,22.77135397
74,LGA59350,P,Y10,23.94822006
298,LGA59360,P,Y10,28.76447876
820,LGA59370,P,Y10,28.14967388
1145,LGA59499,P,Y10,20.6977585
84,LGA59799,P,Y10,19.44444444
1700,LGA60210,P,Y10,33.29416373
4383,LGA60410,P,Y10,36.38854296
5286,LGA60610,P,Y10,35.88838346
6438,LGA60810,P,Y10,37.68217735
625,LGA61010,P,Y10,35.35067873
2392,LGA61210,P,Y10,39.49801849
12232,LGA61410,P,Y10,28.37063667
2940,LGA61510,P,Y10,37.38555443
7224,LGA61610,P,Y10,37.25823921
2141,LGA61810,P,Y10,40.41910515
235,LGA62010,P,Y10,30.79947575
1977,LGA62210,P,Y10,36.88432836
1273,LGA62410,P,Y10,33.5
11112,LGA62610,P,Y10,30.6149438
5397,LGA62810,P,Y10,12.99698977
3866,LGA63010,P,Y10,30.15600624
1795,LGA63210,P,Y10,36.31397936
451,LGA63410,P,Y10,34.29657795
6537,LGA63610,P,Y10,23.9292774
3464,LGA63810,P,Y10,40.00461947
15131,LGA64010,P,Y10,29.34923868
5419,LGA64210,P,Y10,35.45305855
3698,LGA64610,P,Y10,36.08156893
3951,LGA64810,P,Y10,34.93677602
1736,LGA65010,P,Y10,36.84992571
637,LGA65210,P,Y10,31.77057357
4029,LGA65410,P,Y10,37.17132577
1301,LGA65610,P,Y10,39.49605343
5730,LGA65810,P,Y10,32.09904207
203,LGA69499,P,Y10,24.45783133
22,LGA69799,P,Y10,34.92063492
2937,LGA70200,P,Y10,15.65314715
930,LGA70420,P,Y10,19.42761646
48,LGA70540,P,Y10,37.5
404,LGA70620,P,Y10,15.830721
241,LGA70700,P,Y10,22.95238095
8069,LGA71000,P,Y10,13.0458683
1081,LGA71300,P,Y10,18.24780554
1329,LGA72200,P,Y10,18.27809105
4052,LGA72300,P,Y10,21.36004217
549,LGA72330,P,Y10,11.79377014
4676,LGA72800,P,Y10,19.47684105
950,LGA73600,P,Y10,21.53706642
599,LGA74050,P,Y10,33.93767705
420,LGA74550,P,Y10,21
86,LGA74560,P,Y10,22.45430809
817,LGA74660,P,Y10,18.61047836
542,LGA74680,P,Y10,26.88492063
957,LGA79399,P,Y10,17.97858351
433,LGA79499,P,Y10,18.96627245
5,LGA79799,P,Y10,7.142857143
37267,LGA89399,P,Y10,12.06430498
82,LGA89499,P,Y10,16.49899396
0,LGA89799,P,Y10,#DIV/0!
708,LGA99399,P,Y10,19.84304933
11,LGA99499,P,Y10,23.91304348
3,LGA99799,P,Y10,50
2784,LGA10050,P,Y9,7.024626564
1352,LGA10130,P,Y9,5.907025516
2451,LGA10250,P,Y9,7.35616315
167,LGA10300,P,Y9,9.714950553
2055,LGA10470,P,Y9,6.510169169
2020,LGA10550,P,Y9,7.493415439
859,LGA10600,P,Y9,8.584849091
677,LGA10650,P,Y9,9.957346669
12201,LGA10750,P,Y9,4.936398505
422,LGA10800,P,Y9,9.293107245
422,LGA10850,P,Y9,7.720453714
2807,LGA10900,P,Y9,4.679659237
195,LGA10950,P,Y9,9.484435798
1211,LGA11100,P,Y9,3.238574065
188,LGA11150,P,Y9,9.572301426
162,LGA11200,P,Y9,13.2137031
1617,LGA11250,P,Y9,11.33146461
771,LGA11300,P,Y9,2.499513713
976,LGA11350,P,Y9,3.857859994
796,LGA11400,P,Y9,7.994375816
3394,LGA11450,P,Y9,6.002511363
7832,LGA11500,P,Y9,6.664170723
1923,LGA11520,P,Y9,2.692334617
11476,LGA11570,P,Y9,4.371126795
176,LGA11600,P,Y9,8.325449385
20765,LGA11650,P,Y9,8.107432757
170,LGA11700,P,Y9,11.71605789
4678,LGA11720,P,Y9,11.02262017
4059,LGA11730,P,Y9,9.967340324
289,LGA11750,P,Y9,8.268955651
4521,LGA11800,P,Y9,7.916579113
349,LGA12000,P,Y9,10.68258341
281,LGA12150,P,Y9,9.267810026
1076,LGA12350,P,Y9,10.84677419
6730,LGA12380,P,Y9,4.092155587
620,LGA12700,P,Y9,8.853348565
664,LGA12730,P,Y9,9.504723733
2715,LGA12750,P,Y9,8.798651846
8365,LGA12850,P,Y9,5.485677562
900,LGA12870,P,Y9,9.167770195
673,LGA12900,P,Y9,9.253402997
4221,LGA12930,P,Y9,3.608679297
373,LGA12950,P,Y9,11.23493976
663,LGA13010,P,Y9,9.372349449
1934,LGA13310,P,Y9,8.302567185
711,LGA13340,P,Y9,9.245773732
1371,LGA13450,P,Y9,7.063369397
854,LGA13510,P,Y9,9.700136302
842,LGA13550,P,Y9,9.026586621
383,LGA13660,P,Y9,9.240048251
3642,LGA13800,P,Y9,7.366802864
205,LGA13850,P,Y9,8.783204799
1364,LGA13910,P,Y9,9.586730391
2880,LGA14000,P,Y9,2.653717508
263,LGA14100,P,Y9,2.51409999
2992,LGA14170,P,Y9,1.993510431
1235,LGA14200,P,Y9,9.796922101
395,LGA14300,P,Y9,7.854444224
2561,LGA14350,P,Y9,11.12655863
1028,LGA14400,P,Y9,6.002569193
1336,LGA14500,P,Y9,1.520306792
632,LGA14550,P,Y9,8.782657032
431,LGA14600,P,Y9,9.187806438
14501,LGA14650,P,Y9,9.398596141
375,LGA14700,P,Y9,1.339190058
709,LGA14750,P,Y9,8.619012886
2357,LGA14850,P,Y9,6.967600804
1548,LGA14870,P,Y9,9.176052164
7101,LGA14900,P,Y9,4.749102145
597,LGA14920,P,Y9,9.958298582
211,LGA14950,P,Y9,8.824759515
5159,LGA15050,P,Y9,8.948363485
8368,LGA15240,P,Y9,11.3669397
1577,LGA15270,P,Y9,8.544183779
856,LGA15300,P,Y9,8.636868126
292,LGA15350,P,Y9,1.302002051
933,LGA15520,P,Y9,10.00858185
263,LGA15560,P,Y9,9.050240881
1169,LGA15650,P,Y9,9.8111624
1692,LGA15700,P,Y9,10.95429237
894,LGA15750,P,Y9,9.034866094
458,LGA15800,P,Y9,10.11931065
465,LGA15850,P,Y9,9.561998766
8298,LGA15900,P,Y9,6.663240561
569,LGA15950,P,Y9,0.981542177
5656,LGA15990,P,Y9,2.921095307
331,LGA16100,P,Y9,7.911089866
2282,LGA16150,P,Y9,7.518697901
980,LGA16200,P,Y9,8.810572687
5143,LGA16260,P,Y9,2.895393155
9880,LGA16350,P,Y9,6.681860912
5612,LGA16380,P,Y9,8.94984451
5206,LGA16400,P,Y9,9.5
1868,LGA16490,P,Y9,4.344085021
2717,LGA16550,P,Y9,2.338008777
1884,LGA16610,P,Y9,10.66817667
2771,LGA16650,P,Y9,3.116319347
2488,LGA16700,P,Y9,2.649175859
4458,LGA16900,P,Y9,8.530424799
7883,LGA16950,P,Y9,9.803263195
1396,LGA17000,P,Y9,8.099796925
1002,LGA17040,P,Y9,6.222829462
1040,LGA17080,P,Y9,9.157347891
637,LGA17100,P,Y9,1.950935653
7692,LGA17150,P,Y9,4.55158702
2744,LGA17200,P,Y9,1.42804357
3932,LGA17310,P,Y9,8.656407547
521,LGA17350,P,Y9,11.04047468
509,LGA17400,P,Y9,9.425925926
3562,LGA17420,P,Y9,3.055648489
5383,LGA17550,P,Y9,7.362072267
943,LGA17620,P,Y9,8.777808806
514,LGA17640,P,Y9,8.390466863
346,LGA17650,P,Y9,7.391582995
3369,LGA17750,P,Y9,7.098160673
238,LGA17850,P,Y9,9.604519774
483,LGA17900,P,Y9,10.15559294
188,LGA17950,P,Y9,9.029779059
753,LGA18020,P,Y9,10.1784266
712,LGA18050,P,Y9,1.304794018
309,LGA18100,P,Y9,10.44271713
508,LGA18200,P,Y9,9.588523971
2918,LGA18230,P,Y9,7.674504234
918,LGA18250,P,Y9,1.601367617
2355,LGA18350,P,Y9,6.264964086
2610,LGA18400,P,Y9,7.246779209
10677,LGA18450,P,Y9,6.666708293
492,LGA18500,P,Y9,1.118664878
531,LGA18710,P,Y9,4.390243902
52,LGA19399,P,Y9,6.05355064
701,LGA19499,P,Y9,6.115861106
34,LGA19799,P,Y9,9.214092141
657,LGA20110,P,Y9,6.603015075
753,LGA20260,P,Y9,7.95646661
5552,LGA20570,P,Y9,7.07748005
3897,LGA20660,P,Y9,4.080756464
2320,LGA20740,P,Y9,8.764639214
3024,LGA20830,P,Y9,8.085993903
1693,LGA20910,P,Y9,2.274956664
921,LGA21010,P,Y9,8.210751538
1978,LGA21110,P,Y9,1.514826614
7056,LGA21180,P,Y9,4.669569706
457,LGA21270,P,Y9,9.245397532
2854,LGA21370,P,Y9,9.827146891
4731,LGA21450,P,Y9,6.882756012
11546,LGA21610,P,Y9,5.280271468
1153,LGA21670,P,Y9,10.89998109
1370,LGA21750,P,Y9,8.269451319
1185,LGA21830,P,Y9,9.486071085
3822,LGA21890,P,Y9,3.198834961
3347,LGA22110,P,Y9,9.16233233
6667,LGA22170,P,Y9,6.381003426
958,LGA22250,P,Y9,11.33325447
2374,LGA22310,P,Y9,2.156378302
1486,LGA22410,P,Y9,9.480063796
1178,LGA22490,P,Y9,7.425617751
6616,LGA22620,P,Y9,7.762980346
5646,LGA22670,P,Y9,4.744338473
11649,LGA22750,P,Y9,6.378295507
3848,LGA22830,P,Y9,7.940897272
908,LGA22910,P,Y9,7.217806041
484,LGA22980,P,Y9,10.44679473
2997,LGA23110,P,Y9,4.307705575
1207,LGA23190,P,Y9,7.943925234
8257,LGA23270,P,Y9,5.68170871
805,LGA23350,P,Y9,6.44206146
4789,LGA23430,P,Y9,4.007363709
6109,LGA23670,P,Y9,5.057370399
4637,LGA23810,P,Y9,8.062524994
605,LGA23940,P,Y9,9.985146064
1858,LGA24130,P,Y9,5.338927042
3205,LGA24210,P,Y9,3.461683858
500,LGA24250,P,Y9,7.466029565
1882,LGA24330,P,Y9,2.807195489
3923,LGA24410,P,Y9,4.585676045
1378,LGA24600,P,Y9,1.09764063
5406,LGA24650,P,Y9,5.582461612
3616,LGA24780,P,Y9,8.692307692
2528,LGA24850,P,Y9,8.224080159
2219,LGA24900,P,Y9,9.653702254
4312,LGA24970,P,Y9,2.929805608
3076,LGA25060,P,Y9,3.301988063
1816,LGA25150,P,Y9,7.527149134
4093,LGA25250,P,Y9,3.089989431
7719,LGA25340,P,Y9,6.289825785
970,LGA25430,P,Y9,6.315104167
961,LGA25490,P,Y9,7.664088045
918,LGA25620,P,Y9,8.225806452
1719,LGA25710,P,Y9,3.716997859
906,LGA25810,P,Y9,9.732516919
1297,LGA25900,P,Y9,1.483676131
546,LGA25990,P,Y9,9.262086514
88,LGA26080,P,Y9,3.628865979
1856,LGA26170,P,Y9,8.217843702
1035,LGA26260,P,Y9,8.235855813
1136,LGA26350,P,Y9,1.286727227
732,LGA26430,P,Y9,8.654528257
902,LGA26490,P,Y9,4.059954089
1277,LGA26610,P,Y9,8.046628859
403,LGA26670,P,Y9,8.399333055
1657,LGA26700,P,Y9,7.464972744
1942,LGA26730,P,Y9,7.404300747
2887,LGA26810,P,Y9,8.539904159
248,LGA26890,P,Y9,8.020698577
4023,LGA26980,P,Y9,3.131007324
7478,LGA27070,P,Y9,5.035215535
2024,LGA27170,P,Y9,6.80793811
6904,LGA27260,P,Y9,4.439814279
1208,LGA27350,P,Y9,1.599364491
7260,LGA27450,P,Y9,6.306955895
491,LGA27630,P,Y9,9.151910531
8,LGA29399,P,Y9,1.085481682
388,LGA29499,P,Y9,5.748999852
0,LGA29799,P,Y9,0
105,LGA30250,P,Y9,11.95899772
164,LGA30300,P,Y9,4.919016197
572,LGA30370,P,Y9,5.296296296
110,LGA30410,P,Y9,4.919499106
10,LGA30450,P,Y9,4.424778761
104,LGA30760,P,Y9,6.753246753
30,LGA30900,P,Y9,8.720930233
18490,LGA31000,P,Y9,2.057517003
16,LGA31750,P,Y9,5.53633218
5215,LGA31820,P,Y9,7.08146056
782,LGA31900,P,Y9,5.793880122
11,LGA31950,P,Y9,4
4554,LGA32080,P,Y9,3.804860931
118,LGA32250,P,Y9,7.783641161
1270,LGA32260,P,Y9,5.605084297
841,LGA32270,P,Y9,4.137964968
613,LGA32310,P,Y9,6.963535158
121,LGA32330,P,Y9,16.02649007
119,LGA32450,P,Y9,5.010526316
188,LGA32500,P,Y9,5.57037037
11,LGA32600,P,Y9,4.932735426
15,LGA32750,P,Y9,6.302521008
62,LGA32770,P,Y9,7.644882861
372,LGA32810,P,Y9,3.900597672
53,LGA33100,P,Y9,8.191653787
78,LGA33200,P,Y9,6.230031949
6023,LGA33220,P,Y9,7.387827196
2261,LGA33360,P,Y9,4.947483589
18175,LGA33430,P,Y9,4.149609697
449,LGA33610,P,Y9,5.565885707
2759,LGA33620,P,Y9,7.070189375
500,LGA33800,P,Y9,5.675368899
69,LGA33830,P,Y9,10.76443058
6774,LGA33960,P,Y9,4.798571904
614,LGA33980,P,Y9,4.061383781
34,LGA34420,P,Y9,5.052005944
1439,LGA34530,P,Y9,5.106277279
62,LGA34570,P,Y9,12.88981289
1837,LGA34580,P,Y9,6.161948209
11563,LGA34590,P,Y9,5.158046874
147,LGA34710,P,Y9,5.100624566
4443,LGA34770,P,Y9,5.080327025
40,LGA34800,P,Y9,6.106870229
26,LGA34830,P,Y9,11.60714286
451,LGA34860,P,Y9,4.707233065
851,LGA34880,P,Y9,4.986230738
15428,LGA35010,P,Y9,4.78816676
51,LGA35250,P,Y9,6.606217617
605,LGA35300,P,Y9,4.42251462
211,LGA35600,P,Y9,6.386198547
72,LGA35670,P,Y9,11.26760563
1724,LGA35740,P,Y9,4.095498278
567,LGA35760,P,Y9,6.788793103
80,LGA35780,P,Y9,4.807692308
196,LGA35790,P,Y9,12.20423412
93,LGA35800,P,Y9,7.13190184
47,LGA36070,P,Y9,8.608058608
39,LGA36150,P,Y9,6.161137441
4765,LGA36250,P,Y9,4.16794227
29,LGA36300,P,Y9,4.603174603
3154,LGA36370,P,Y9,5.22107633
1762,LGA36510,P,Y9,5.646531005
1351,LGA36580,P,Y9,7.167488991
1863,LGA36630,P,Y9,7.411090779
1740,LGA36660,P,Y9,6.372926052
10252,LGA36720,P,Y9,4.423217144
1117,LGA36820,P,Y9,5.705675027
5730,LGA36910,P,Y9,4.673811971
70,LGA36950,P,Y9,2.807862014
117,LGA36960,P,Y9,4.082344731
5764,LGA37010,P,Y9,4.030515562
96,LGA37300,P,Y9,3.480783176
1346,LGA37310,P,Y9,5.386801137
1385,LGA37340,P,Y9,5.155022891
52,LGA37400,P,Y9,5.591397849
60,LGA37550,P,Y9,10.03344482
27,LGA37570,P,Y9,12.67605634
179,LGA37600,P,Y9,11.2720403
716,LGA39499,P,Y9,6.161259788
11,LGA39799,P,Y9,7.638888889
257,LGA40070,P,Y9,1.250486571
833,LGA40120,P,Y9,2.78474242
1224,LGA40220,P,Y9,5.816108339
149,LGA40250,P,Y9,8.975903614
1026,LGA40310,P,Y9,5.616685827
162,LGA40430,P,Y9,7.619943556
595,LGA40520,P,Y9,7.201646091
592,LGA40700,P,Y9,1.722332131
1282,LGA40910,P,Y9,3.200359479
178,LGA41010,P,Y9,6.872586873
3566,LGA41060,P,Y9,3.932119662
430,LGA41140,P,Y9,6.063169769
58,LGA41190,P,Y9,4.347826087
71,LGA41330,P,Y9,4.889807163
965,LGA41560,P,Y9,8.392763959
43,LGA41750,P,Y9,5.25030525
82,LGA41830,P,Y9,6.137724551
66,LGA41960,P,Y9,6.25
1100,LGA42030,P,Y9,6.079363325
261,LGA42110,P,Y9,7.957317073
379,LGA42250,P,Y9,5.970384373
855,LGA42600,P,Y9,2.897028428
217,LGA42750,P,Y9,5.718050066
63,LGA43080,P,Y9,7.403055229
39,LGA43220,P,Y9,4.961832061
151,LGA43360,P,Y9,7.848232848
514,LGA43650,P,Y9,4.722528482
210,LGA43710,P,Y9,4.983388704
639,LGA43790,P,Y9,7.096845846
440,LGA43920,P,Y9,6.48011782
0,LGA44000,P,Y9,0
2676,LGA44060,P,Y9,3.756527598
516,LGA44210,P,Y9,7.12411984
1230,LGA44340,P,Y9,2.422356579
1007,LGA44550,P,Y9,3.990173158
1332,LGA44620,P,Y9,6.643391521
175,LGA44830,P,Y9,7.462686567
1227,LGA45040,P,Y9,7.444033246
386,LGA45090,P,Y9,6.047313176
220,LGA45120,P,Y9,6.138392857
605,LGA45290,P,Y9,2.081183351
6056,LGA45340,P,Y9,4.686544757
47,LGA45400,P,Y9,6.412005457
124,LGA45540,P,Y9,8.920863309
4419,LGA45680,P,Y9,6.752131528
4432,LGA45890,P,Y9,4.575676234
677,LGA46090,P,Y9,6.266777747
610,LGA46300,P,Y9,5.646057016
1014,LGA46450,P,Y9,7.478427613
366,LGA46510,P,Y9,2.229260568
534,LGA46670,P,Y9,7.096345515
62,LGA46860,P,Y9,5.367965368
81,LGA46970,P,Y9,2.915766739
5785,LGA47140,P,Y9,5.4706561
129,LGA47290,P,Y9,7.967881408
78,LGA47490,P,Y9,4.859813084
